benchmark_version	semantic_scope	steps	seed_step_index	incoming_divisor	first_carry_runtime_step	first_carry_instruction	first_carry_pc	first_carry_raw_acc	max_abs_raw_acc	execution_surface_supports_seed	note
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	26	1	51	MulMemory(32)	50	37248	37248	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	27	1	45	MulMemory(28)	44	87872	211584	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	28	1	13	MulMemory(15)	12	44688	2628736	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	29	1	51	MulMemory(32)	50	41088	41088	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	30	1	45	MulMemory(28)	44	87872	215424	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	31	1	13	MulMemory(15)	12	44688	2624896	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	32	1	51	MulMemory(32)	50	44928	44928	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	33	1	45	MulMemory(28)	44	87872	219264	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	34	1	13	MulMemory(15)	12	44688	2621056	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	35	1	51	MulMemory(32)	50	48768	48768	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	36	1	45	MulMemory(28)	44	87872	223104	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	37	1	13	MulMemory(15)	12	44688	2617216	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	38	1	51	MulMemory(32)	50	52608	52608	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	39	1	45	MulMemory(28)	44	87872	226944	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	40	1	13	MulMemory(15)	12	44688	2613376	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	41	1	51	MulMemory(32)	50	56448	56448	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	42	1	45	MulMemory(28)	44	87872	230784	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	43	1	13	MulMemory(15)	12	44688	2609536	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	44	1	51	MulMemory(32)	50	60288	60288	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	45	1	45	MulMemory(28)	44	87872	234624	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	46	1	13	MulMemory(15)	12	44688	2605696	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	47	1	51	MulMemory(32)	50	64128	64128	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	48	1	45	MulMemory(28)	44	87872	238464	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	49	1	13	MulMemory(15)	12	44688	2601856	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	50	1	51	MulMemory(32)	50	67968	67968	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	51	1	45	MulMemory(28)	44	87872	242304	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	52	1	13	MulMemory(15)	12	44688	2598016	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	53	1	51	MulMemory(32)	50	71808	71808	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	55	54	1	45	MulMemory(28)	44	87872	246144	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	0	1					1288	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	1	1					7304	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	2	1					6536	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	3	1	45	MulMemory(28)	44	87872	180864	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	4	1	13	MulMemory(15)	12	44688	2659456	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	5	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	6	1	45	MulMemory(28)	44	87872	184704	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	7	1	13	MulMemory(15)	12	44688	2655616	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	8	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	9	1	45	MulMemory(28)	44	87872	188544	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	10	1	13	MulMemory(15)	12	44688	2651776	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	11	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	12	1	45	MulMemory(28)	44	87872	192384	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	13	1	13	MulMemory(15)	12	44688	2647936	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	14	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	15	1	45	MulMemory(28)	44	87872	196224	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	16	1	13	MulMemory(15)	12	44688	2644096	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	17	1					25736	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	18	1	45	MulMemory(28)	44	87872	200064	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	19	1	13	MulMemory(15)	12	44688	2640256	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	20	1					29576	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	21	1	45	MulMemory(28)	44	87872	203904	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	22	1	13	MulMemory(15)	12	44688	2636416	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	23	1	51	MulMemory(32)	50	33408	33408	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	24	1	45	MulMemory(28)	44	87872	207744	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	25	1	13	MulMemory(15)	12	44688	2632576	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	26	1	51	MulMemory(32)	50	37248	37248	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	27	1	45	MulMemory(28)	44	87872	211584	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	28	1	13	MulMemory(15)	12	44688	2628736	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	29	1	51	MulMemory(32)	50	41088	41088	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	30	1	45	MulMemory(28)	44	87872	215424	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	31	1	13	MulMemory(15)	12	44688	2624896	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	32	1	51	MulMemory(32)	50	44928	44928	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	33	1	45	MulMemory(28)	44	87872	219264	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	34	1	13	MulMemory(15)	12	44688	2621056	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	35	1	51	MulMemory(32)	50	48768	48768	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	36	1	45	MulMemory(28)	44	87872	223104	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	37	1	13	MulMemory(15)	12	44688	2617216	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	38	1	51	MulMemory(32)	50	52608	52608	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	39	1	45	MulMemory(28)	44	87872	226944	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	40	1	13	MulMemory(15)	12	44688	2613376	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	41	1	51	MulMemory(32)	50	56448	56448	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	42	1	45	MulMemory(28)	44	87872	230784	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	43	1	13	MulMemory(15)	12	44688	2609536	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	44	1	51	MulMemory(32)	50	60288	60288	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	45	1	45	MulMemory(28)	44	87872	234624	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	46	1	13	MulMemory(15)	12	44688	2605696	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	47	1	51	MulMemory(32)	50	64128	64128	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	48	1	45	MulMemory(28)	44	87872	238464	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	49	1	13	MulMemory(15)	12	44688	2601856	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	50	1	51	MulMemory(32)	50	67968	67968	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	51	1	45	MulMemory(28)	44	87872	242304	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	52	1	13	MulMemory(15)	12	44688	2598016	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	53	1	51	MulMemory(32)	50	71808	71808	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	54	1	45	MulMemory(28)	44	87872	246144	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	56	55	1	13	MulMemory(15)	12	44688	2594176	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	0	1					1288	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	1	1					7304	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	2	1					6536	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	3	1	45	MulMemory(28)	44	87872	180864	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	4	1	13	MulMemory(15)	12	44688	2659456	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	5	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	6	1	45	MulMemory(28)	44	87872	184704	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	7	1	13	MulMemory(15)	12	44688	2655616	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	8	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	9	1	45	MulMemory(28)	44	87872	188544	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	10	1	13	MulMemory(15)	12	44688	2651776	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	11	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	12	1	45	MulMemory(28)	44	87872	192384	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	13	1	13	MulMemory(15)	12	44688	2647936	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	14	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	15	1	45	MulMemory(28)	44	87872	196224	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	16	1	13	MulMemory(15)	12	44688	2644096	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	17	1					25736	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	18	1	45	MulMemory(28)	44	87872	200064	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	19	1	13	MulMemory(15)	12	44688	2640256	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	20	1					29576	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	21	1	45	MulMemory(28)	44	87872	203904	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	22	1	13	MulMemory(15)	12	44688	2636416	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	23	1	51	MulMemory(32)	50	33408	33408	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	24	1	45	MulMemory(28)	44	87872	207744	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	25	1	13	MulMemory(15)	12	44688	2632576	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	26	1	51	MulMemory(32)	50	37248	37248	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	27	1	45	MulMemory(28)	44	87872	211584	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	28	1	13	MulMemory(15)	12	44688	2628736	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	29	1	51	MulMemory(32)	50	41088	41088	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	30	1	45	MulMemory(28)	44	87872	215424	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	31	1	13	MulMemory(15)	12	44688	2624896	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	32	1	51	MulMemory(32)	50	44928	44928	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	33	1	45	MulMemory(28)	44	87872	219264	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	34	1	13	MulMemory(15)	12	44688	2621056	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	35	1	51	MulMemory(32)	50	48768	48768	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	36	1	45	MulMemory(28)	44	87872	223104	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	37	1	13	MulMemory(15)	12	44688	2617216	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	38	1	51	MulMemory(32)	50	52608	52608	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	39	1	45	MulMemory(28)	44	87872	226944	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	40	1	13	MulMemory(15)	12	44688	2613376	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	41	1	51	MulMemory(32)	50	56448	56448	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	42	1	45	MulMemory(28)	44	87872	230784	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	43	1	13	MulMemory(15)	12	44688	2609536	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	57	44	1	51	MulMemory(32)	50	60288	60288	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
